,date,open,high,low,close,volume,average,barCount,rsi,sma,smal,ema,bb_h,bb_l,bb_m,pos_rsi,pnl_rsi,capital,strategy,pos_bb,pnl_bb,cum_rsi,cum_bb
203,2018-12-19,255.17,259.4,249.35,251.26,1742157,254.0775,958192,37.14765678217544,269.51466666666676,279.61930000000007,266.18795941137,279.15519944481355,254.58680055518596,266.87099999999975,363.0,-733.2600000000037,99548.78000000004,bb,0.0,-0.0,-7397.940000000009,-451.22000000001594
204,2018-12-20,249.86,251.62,244.65,247.17,1948477,248.1835,975057,34.008556691751295,268.7326666666668,279.30300000000005,264.6329156579062,280.4454191286904,251.7455808713091,266.09549999999973,363.0,-1927.5299999999904,99548.78000000004,bb,398.0,-0.0,-9325.47,-451.22000000001594
205,2018-12-21,246.72,249.71,239.98,240.7,1785134,244.365,865438,32.309099926987216,267.70466666666675,278.9621000000001,262.9269236904866,281.7916585892872,248.48534141071227,265.13849999999974,363.0,-1139.8200000000054,98299.06000000004,bb,398.0,-1249.720000000006,-10465.290000000005,-1700.9400000000219
206,2018-12-24,239.03,240.29,234.31,234.34,1060564,237.178,514116,28.621924223840296,266.3343333333334,278.5368,260.65102619615453,284.10670509300587,243.75529490699353,263.9309999999997,363.0,-2791.4699999999993,95238.44000000005,bb,398.0,-3060.619999999999,-13256.760000000004,-4761.560000000021
207,2018-12-26,235.97,246.18,233.76,246.18,1497121,239.5485,767613,27.31617337828149,264.89900000000006,278.1027,258.30045227271125,285.97457017496,238.90642982503954,262.44049999999976,363.0,-1110.7800000000009,94020.56000000004,bb,398.0,-1217.880000000001,-14367.540000000005,-5979.440000000022
208,2018-12-27,242.57,248.17,238.96,248.07,1427284,242.7575,726806,34.13792355179439,263.7463333333334,277.70310000000006,256.8023139610245,286.23456319915823,236.26943680084122,261.2519999999997,363.0,2395.799999999998,96647.36000000004,bb,398.0,2626.799999999998,-11971.740000000007,-3352.6400000000244
209,2018-12-28,249.58,251.4,246.45,247.75,1177708,248.6605,584200,40.39264997484983,262.9636666666667,277.36330000000004,256.114474536165,285.41903043545386,235.08296956454552,260.2509999999997,363.0,2544.630000000007,99437.34000000005,bb,398.0,2789.9800000000077,-9427.11,-562.6600000000167
210,2018-12-31,249.56,250.16,247.47,249.92,893217,248.936,415231,40.38113296410182,262.1443333333334,277.00500000000005,255.49023886605403,283.8271254611776,234.25987453882183,259.0434999999997,363.0,-7.260000000003714,99429.38000000005,bb,398.0,-7.960000000004072,-9434.370000000004,-570.6200000000208
211,2019-01-02,245.98,251.21,245.95,250.18,861901,249.111,428984,38.32231212514308,261.38433333333336,276.6109000000001,254.58450183119174,282.0856674283647,233.21833257163476,257.6519999999997,363.0,-1299.5400000000045,98004.54000000004,bb,398.0,-1424.840000000005,-10733.910000000009,-1995.4600000000257
212,2019-01-03,248.26,248.57,243.67,244.21,1063093,245.7495,495387,40.36076345257595,260.6000000000001,276.23820000000006,253.9821683234592,278.46141105874773,233.64258894125163,256.0519999999997,363.0,827.6400000000004,98911.98000000004,bb,398.0,907.4400000000005,-9906.270000000008,-1088.0200000000252
213,2019-01-04,247.59,253.11,247.17,252.39,1046877,251.0535,501867,39.952321232016075,259.7513333333334,275.87960000000004,253.37339038789167,274.6974019975803,234.32859800241908,254.5129999999997,363.0,-243.20999999999546,98645.32000000005,bb,398.0,-266.659999999995,-10149.480000000003,-1354.6800000000203
214,2019-01-07,252.69,255.95,251.69,254.38,726017,254.296,322073,44.45612249704225,259.3286666666667,275.57180000000005,253.30830558904483,273.3527945980497,234.35020540194967,253.85149999999967,363.0,1851.299999999998,100675.12000000005,bb,398.0,2029.7999999999977,-8298.180000000006,675.1199999999774
215,2019-01-08,256.82,257.31,254.0,256.77,738955,255.9175,342222,47.79392263081636,259.0273333333334,275.31080000000003,253.64275267580248,271.4332348997925,235.00576510020676,253.21949999999964,363.0,1499.1899999999982,102318.86000000006,bb,0.0,1643.7399999999982,-6798.990000000007,2318.8599999999756
216,2019-01-09,257.55,258.91,256.19,257.97,708384,257.8605,322290,48.371174807605854,258.8396666666667,275.06250000000006,254.0148714685832,270.66393151434215,235.1930684856572,252.92849999999967,363.0,264.9900000000066,102318.86000000006,bb,0.0,0.0,-6534.0,2318.8599999999756
217,2019-01-10,256.3,259.16,255.5,258.88,704832,257.7595,312432,47.42597348984794,258.5236666666667,274.79150000000004,254.23250275728958,268.85671226221103,235.86428773778837,252.3604999999997,363.0,-453.75,102318.86000000006,bb,0.0,-0.0,-6987.75,2318.8599999999756
218,2019-01-11,257.68,258.98,257.03,258.98,507289,258.172,215136,48.59332767070994,258.23500000000007,274.53,254.5608358280239,267.07516377180673,236.66683622819264,251.8709999999997,363.0,500.93999999999835,102318.86000000006,bb,0.0,0.0,-6486.810000000001,2318.8599999999756
219,2019-01-14,256.86,258.3,256.41,257.4,445451,257.655,194922,47.92770334913676,257.8103333333334,274.2429,254.77980384440255,265.2576503344624,237.51934966553688,251.38849999999965,363.0,-297.6599999999975,102318.86000000006,bb,0.0,-0.0,-6784.469999999998,2318.8599999999756
220,2019-01-15,257.82,260.7,257.81,260.35,652739,259.6775,268850,48.792119980101624,257.2806666666667,273.95869999999996,255.0693463354118,264.30655411753287,237.95644588246645,251.13149999999965,363.0,348.4799999999926,102318.86000000006,bb,0.0,0.0,-6435.990000000006,2318.8599999999756
221,2019-01-16,260.83,261.97,260.6,260.98,538501,261.3335,232065,51.451984523267335,256.848,273.7082,255.61798001775355,264.56569137097034,237.83730862902888,251.2014999999996,363.0,1092.6299999999967,102318.86000000006,bb,0.0,0.0,-5343.36000000001,2318.8599999999756
222,2019-01-17,260.01,263.92,259.96,262.96,647587,262.0925,285928,50.69684464614366,256.173,273.44859999999994,256.03626763511033,265.0124522676533,237.67254773234603,251.34249999999966,363.0,-297.6599999999975,102318.86000000006,bb,0.0,-0.0,-5641.020000000007,2318.8599999999756
223,2019-01-18,264.98,266.98,264.1,266.46,752825,265.762,329449,54.91814259417912,255.72666666666666,273.234,256.88805166986174,266.67117926835766,236.9948207316416,251.83299999999963,363.0,1804.11000000001,102318.86000000006,bb,0.0,0.0,-3836.909999999997,2318.8599999999756
224,2019-01-22,264.82,265.06,261.06,262.86,834776,262.687,381407,54.75926272524549,255.69,272.99359999999996,257.64347532035106,268.42042663103433,236.7415733689649,252.58099999999962,363.0,-58.08000000000908,102318.86000000006,bb,0.0,-0.0,-3894.990000000006,2318.8599999999756
225,2019-01-23,264.01,264.79,260.66,263.41,693646,262.7425,322586,53.92786715214211,255.50833333333333,272.73069999999996,258.24981100412714,269.7902893531829,237.10071064681637,253.44549999999964,363.0,-294.0300000000008,102318.86000000006,bb,0.0,-0.0,-4189.020000000007,2318.8599999999756
226,2019-01-24,263.21,264.2,262.08,263.55,463374,263.2255,222527,53.089868864978605,255.50300000000001,272.46119999999996,258.722209956115,270.10808142955625,239.20091857044306,254.65449999999964,363.0,-290.4000000000041,102318.86000000006,bb,0.0,-0.0,-4479.420000000011,2318.8599999999756
227,2019-01-25,265.61,266.7,265.11,265.78,736751,265.9715,304084,55.28413438306465,255.43466666666666,272.2079,259.37818996029455,269.7089121290185,242.56408787098073,256.1364999999996,363.0,871.2000000000123,102318.86000000006,bb,0.0,0.0,-3608.2199999999984,2318.8599999999756
228,2019-01-28,263.39,263.83,261.79,263.76,589333,262.99,279677,52.87590170359982,255.29866666666666,271.94339999999994,259.76026710693316,269.5705752842034,244.78442471579592,257.17749999999967,363.0,-805.8600000000099,102318.86000000006,bb,0.0,-0.0,-4414.080000000008,2318.8599999999756
229,2019-01-29,263.9,264.55,262.48,263.41,441079,263.463,194321,53.367130332304875,255.21166666666664,271.68399999999997,260.15452738246336,270.1013536606536,245.68564633934565,257.8934999999996,363.0,185.1299999999967,102318.86000000006,bb,0.0,0.0,-4228.950000000012,2318.8599999999756
230,2019-01-30,265.1,268.52,264.25,267.58,741335,266.5325,336206,54.540810508211244,255.283,271.44089999999994,260.6255247746097,270.6335288388825,246.70747116111667,258.6704999999996,363.0,435.6000000000165,102318.86000000006,bb,0.0,0.0,-3793.349999999995,2318.8599999999756
231,2019-01-31,267.51,270.47,267.27,269.93,679511,269.3225,280364,56.83737009023584,255.55233333333334,271.2244999999999,261.2811890817897,270.78766320471465,248.7063367952847,259.7469999999997,363.0,874.8299999999884,102318.86000000006,bb,0.0,0.0,-2918.5200000000063,2318.8599999999756
232,2019-02-01,270.15,271.2,269.18,270.06,628568,270.138,253958,59.21332198015513,255.98433333333332,271.05609999999996,262.12583774066684,271.4414420281406,250.2415579718587,260.84149999999966,363.0,958.319999999995,102318.86000000006,bb,0.0,0.0,-1960.2000000000112,2318.8599999999756
233,2019-02-04,270.11,272.02,269.36,271.96,420213,270.897,181191,59.161382151241945,256.4823333333333,270.86959999999993,262.88623414631763,271.4198983728969,252.51510162710233,261.96749999999963,363.0,-14.519999999986794,102318.86000000006,bb,0.0,-0.0,-1974.719999999998,2318.8599999999756
234,2019-02-05,272.47,273.44,271.88,273.1,523050,272.846,217747,61.271193426799655,257.236,270.7206,263.79897375143025,272.4581551715976,253.45484482840172,262.95649999999966,363.0,856.680000000005,102318.86000000006,bb,-376.0,0.0,-1118.0399999999931,2318.8599999999756
235,2019-02-06,272.79,273.34,271.92,272.74,413528,272.679,178191,61.55467865849992,258.10499999999996,270.55789999999996,264.65526196557977,273.7319364035233,253.778063596476,263.75499999999965,363.0,116.15999999999752,102198.54000000007,bb,-376.0,-120.31999999999744,-1001.8799999999956,2198.539999999978
236,2019-02-07,270.94,271.55,268.29,270.14,748976,269.6525,355488,58.92968308764425,259.16866666666664,270.36409999999995,265.2538084450484,274.443021797149,254.40597820285024,264.4244999999996,363.0,-671.5500000000083,102894.14000000007,bb,-376.0,695.6000000000085,-1673.430000000004,2894.1399999999867
237,2019-02-08,268.75,270.51,267.83,270.47,586148,269.016,263279,55.95620631442079,260.2613333333333,270.14099999999996,265.58677906932945,274.5001076371716,255.59389236282763,265.0469999999996,363.0,-794.9699999999991,103717.58000000007,bb,-376.0,823.4399999999991,-2468.4000000000033,3717.579999999986
238,2019-02-11,271.2,271.49,270.03,270.62,438858,270.6705,204381,58.42648286961153,261.21566666666666,269.9448,266.1213715389171,274.901817135119,256.5441828648802,265.7229999999996,363.0,889.3499999999958,102796.38000000008,bb,-376.0,-921.1999999999957,-1579.0500000000075,2796.37999999999
239,2019-02-12,272.42,274.52,272.34,274.1,544700,273.754,222575,59.613792712215314,261.977,269.77329999999995,266.7212409161631,275.16638839290874,257.8356116070905,266.50099999999964,363.0,442.8600000000099,102337.66000000006,bb,-376.0,-458.72000000001026,-1136.1899999999976,2337.65999999998
240,2019-02-13,275.03,275.93,274.56,274.99,504243,275.245,200897,62.054230474778336,262.82599999999996,269.61389999999994,267.5125513050999,275.8234105998563,258.899589400143,267.36149999999964,363.0,947.4299999999844,101356.30000000008,bb,-376.0,-981.3599999999838,-188.76000000001318,1356.299999999996
241,2019-02-14,273.78,275.64,272.87,274.38,636171,274.313,281678,60.219723677506,263.75266666666664,269.42529999999994,268.1094511808047,276.3537130567781,259.66428694322116,268.0089999999996,363.0,-453.75,101826.30000000008,bb,-376.0,470.0,-642.5100000000132,1826.299999999996
242,2019-02-15,276.34,277.41,276.13,277.37,614216,276.7255,255872,62.60308586603048,264.6886666666666,269.2577999999999,268.893312973109,277.0748550656984,260.57614493430077,268.8254999999996,363.0,929.2800000000009,100863.74000000008,bb,-376.0,-962.5600000000009,286.7699999999877,863.7399999999952
243,2019-02-19,276.49,278.58,276.47,277.85,426837,277.807,160756,62.74076997357279,265.652,269.1092999999999,269.61680697567004,278.09113210486265,260.71086789513646,269.40099999999956,363.0,54.45000000001238,100807.34000000007,bb,-376.0,-56.400000000012824,341.2200000000001,807.3399999999824
244,2019-02-20,277.81,278.92,277.25,278.41,573022,278.1505,236029,63.96955726813929,266.4893333333333,268.97209999999995,270.3971110732253,279.2034306235745,260.8975693764247,270.0504999999996,363.0,479.1599999999975,100311.02000000008,bb,-376.0,-496.31999999999744,820.3799999999976,311.019999999985
245,2019-02-21,277.73,278.1,276.34,277.42,483201,277.243,210080,63.83525113104816,267.1863333333333,268.8402,271.09548144720384,280.03118509417993,261.44181490581934,270.73649999999964,363.0,-29.039999999994222,100341.10000000006,bb,-376.0,30.079999999994016,791.3400000000033,341.099999999979
246,2019-02-22,278.11,279.36,277.82,279.14,543581,278.7105,209061,64.21095239731919,267.87166666666667,268.7169,271.7635308331844,280.63109731354183,262.33190268645734,271.4814999999996,363.0,137.93999999999835,100198.22000000006,bb,-376.0,-142.8799999999983,929.2800000000017,198.2199999999807
247,2019-02-25,280.73,281.31,279.43,279.52,481301,280.402,194816,66.72013813090197,268.68600000000004,268.62429999999995,272.61748027764304,281.81043241384134,262.6645675861579,272.2374999999996,363.0,951.0600000000017,99213.10000000006,bb,-376.0,-985.1200000000017,1880.3400000000033,-786.900000000021
248,2019-02-26,279.13,280.3,278.9,279.32,450381,279.606,185406,63.84280773964591,269.401,268.49429999999995,273.2377202512008,282.13543952345077,263.9135604765484,273.0244999999996,363.0,-580.8000000000083,99814.70000000007,bb,-376.0,601.6000000000085,1299.539999999995,-185.30000000001246
249,2019-02-27,278.55,279.59,277.48,279.2,439875,278.713,192362,62.80923579779562,270.124,268.3641999999999,273.74365165584834,282.1425783342582,265.371421665741,273.7569999999996,363.0,-210.53999999999422,100032.78000000006,bb,-376.0,218.07999999999402,1089.0000000000007,32.779999999981555
250,2019-02-28,278.96,279.45,278.32,278.68,472772,278.852,185357,63.2519216313431,270.82866666666666,268.2265999999999,274.2404467362437,282.1195788671858,266.7804211328134,274.4499999999996,363.0,148.82999999998844,99878.62000000007,bb,-376.0,-154.15999999998803,1237.829999999989,-121.38000000000648
251,2019-03-01,280.44,280.88,278.82,280.42,559206,280.103,218978,64.84207148652857,271.4823333333334,268.1191999999999,274.830880380411,282.492031826717,267.7009681732821,275.09649999999954,363.0,537.2400000000066,99322.14000000006,bb,-376.0,-556.4800000000068,1775.0699999999956,-677.8600000000133
252,2019-03-04,281.6,281.87,276.84,279.4,757966,279.0755,348209,66.05396683853378,272.20200000000006,268.03829999999994,275.47555843941944,283.21541610302444,268.12258389697473,275.6689999999996,363.0,421.0800000000091,98885.98000000005,bb,-376.0,-436.1600000000094,2196.1500000000046,-1114.0200000000227
253,2019-03-05,279.55,279.76,278.41,279.02,392083,279.202,166651,62.07361772898727,272.6876666666667,267.96339999999987,275.8636004928081,283.4134958576811,268.86850414231816,276.1409999999996,363.0,-744.1500000000042,99656.78000000006,bb,-376.0,770.8000000000043,1452.0000000000005,-343.22000000001844
254,2019-03-06,279.15,279.16,276.97,277.33,527974,277.806,216836,61.314743677718376,273.16533333333336,267.8809999999999,276.17659092206446,283.6554275638704,269.29457243612876,276.47499999999957,363.0,-145.20000000001238,99807.18000000007,bb,-376.0,150.40000000001282,1306.7999999999881,-192.82000000000562
255,2019-03-07,276.83,276.99,274.07,275.01,758297,275.1875,325533,57.0561199604478,273.5926666666667,267.7809999999999,276.2388203580583,283.6558741212312,269.69812587876794,276.67699999999957,363.0,-842.1599999999976,100679.50000000006,bb,-376.0,872.3199999999974,464.63999999999055,679.4999999999918
256,2019-03-08,272.93,274.65,272.42,274.46,632721,273.3435,292100,50.811328779228774,273.91666666666674,267.7394999999999,275.9236946096718,283.4765336566312,270.076466343368,276.7764999999996,363.0,-1415.6999999999916,102145.90000000005,bb,0.0,1466.3999999999915,-951.0600000000011,2145.8999999999833
257,2019-03-11,275.26,278.62,275.23,278.44,473152,277.58,211543,53.978995544765475,274.2383333333334,267.7243999999999,275.8604855992269,282.7625356636977,271.4414643363016,277.10199999999963,363.0,845.7899999999943,102145.90000000005,bb,0.0,0.0,-105.2700000000068,2145.8999999999833
258,2019-03-12,279.04,280.07,278.85,279.49,502053,279.5145,206622,58.53863276601166,274.7600000000001,267.7592999999999,276.1632964945386,282.5151010744652,272.4728989255341,277.49399999999963,363.0,1372.1400000000108,102145.90000000005,bb,0.0,0.0,1266.870000000004,2145.8999999999833
259,2019-03-13,280.48,282.38,280.3,281.34,522773,281.4665,227731,60.12295757961846,275.31266666666676,267.7983999999999,276.5744111141064,282.5009074708336,273.2930925291657,277.89699999999965,363.0,522.7199999999991,102145.90000000005,bb,0.0,0.0,1789.590000000003,2145.8999999999833
260,2019-03-14,281.37,281.84,280.66,281.16,389596,281.263,177720,61.090261235337444,275.85500000000013,267.8076999999999,277.0311338651439,282.85753486042677,273.57046513957255,278.21399999999966,363.0,323.06999999999505,102145.90000000005,bb,0.0,0.0,2112.659999999998,2145.8999999999833
261,2019-03-15,280.54,282.21,280.33,281.31,505996,281.236,224202,59.66938602153056,276.28933333333345,267.8190999999999,277.36531159227303,282.8246366566794,274.27936334332,278.5519999999997,363.0,-301.2899999999942,102145.90000000005,bb,0.0,-0.0,1811.3700000000038,2145.8999999999833
262,2019-03-18,281.55,282.66,281.3,282.33,440667,282.082,201036,60.83616564811165,276.66933333333344,267.8633999999999,277.76385334538986,283.1487420366028,274.4762579633965,278.81249999999966,363.0,366.6299999999967,102145.90000000005,bb,0.0,0.0,2178.0000000000005,2145.8999999999833
263,2019-03-19,283.51,284.36,281.41,282.4,631485,282.985,284507,63.021483341124416,277.1160000000001,267.9284999999999,278.3111054077337,283.8158855171302,274.51111448286923,279.1634999999997,363.0,711.4799999999925,102145.90000000005,bb,0.0,0.0,2889.479999999993,2145.8999999999833
264,2019-03-20,282.17,283.5,280.32,281.55,682223,281.9115,337273,60.58847003223314,277.4393333333335,268.0407999999999,278.6786191784257,284.1664776384016,274.59652236159775,279.3814999999997,363.0,-486.4199999999909,102145.90000000005,bb,0.0,-0.0,2403.060000000002,2145.8999999999833
265,2019-03-21,280.63,285.18,280.59,284.73,630435,283.8345,285841,57.88504366052052,277.70066666666673,268.11379999999986,278.8644649709566,284.27814929261444,274.77485070738487,279.52649999999966,363.0,-559.0200000000075,102145.90000000005,bb,0.0,-0.0,1844.0399999999947,2145.8999999999833
266,2019-03-22,283.22,283.81,279.18,279.25,983118,280.8575,479239,60.96821993912001,278.11,268.27229999999986,279.2792778308655,284.7462868571432,274.8177131428562,279.7819999999997,363.0,940.1700000000116,102145.90000000005,bb,0.0,0.0,2784.2100000000064,2145.8999999999833
267,2019-03-25,278.88,280.19,277.64,279.04,605960,278.807,308832,53.99573167721679,278.4476666666667,268.4018999999999,279.24125137078306,284.6486228054974,274.73037719450195,279.68949999999967,363.0,-1575.4200000000114,102145.90000000005,bb,0.0,-0.0,1208.789999999995,2145.8999999999833
268,2019-03-26,280.99,282.18,279.56,281.12,481973,280.9065,228712,56.539337105922336,278.774,268.52399999999994,279.4077988592799,284.7658678371163,274.7991321628831,279.7824999999997,363.0,765.930000000005,102145.90000000005,bb,0.0,0.0,1974.7199999999998,2145.8999999999833
269,2019-03-27,281.11,281.76,277.93,279.65,584666,279.7195,287744,56.68271691907711,279.0636666666667,268.6984,279.5699132536342,284.89217230957684,274.9288276904224,279.9104999999996,363.0,43.56000000000165,102145.90000000005,bb,0.0,0.0,2018.2800000000016,2145.8999999999833
270,2019-03-28,280.35,281.21,279.07,280.71,465709,280.309,219679,55.46287711780546,279.241,268.7953999999999,279.6442072294785,284.94544862021604,275.0145513797833,279.9799999999997,363.0,-275.8799999999967,102145.90000000005,bb,0.0,-0.0,1742.4000000000049,2145.8999999999833
271,2019-03-29,282.39,282.84,281.14,282.48,500955,282.1405,230703,58.01576285598157,279.52799999999996,268.90309999999994,279.9057113028615,285.1506602576703,275.0043397423291,280.0774999999997,363.0,740.5199999999868,102145.90000000005,bb,0.0,0.0,2482.919999999992,2145.8999999999833
272,2019-04-01,284.71,286.16,284.4,285.83,512156,285.282,227315,60.71168202865502,279.8069999999999,269.0027999999999,280.36326260735086,285.66150292438033,274.804497075619,280.23299999999966,363.0,842.1599999999976,102145.90000000005,bb,0.0,0.0,3325.0799999999895,2145.8999999999833
273,2019-04-02,286.04,286.23,285.09,285.97,332553,285.787,157060,62.17727530281643,280.1253333333333,269.13879999999995,280.90390426379366,286.5323133862077,274.5826866137916,280.55749999999966,363.0,482.79000000001486,102145.90000000005,bb,0.0,0.0,3807.8700000000044,2145.8999999999833
274,2019-04-03,287.32,287.76,285.75,286.42,482163,286.8175,220328,63.55457291495136,280.4423333333333,269.27879999999993,281.5149610005752,287.5827194288415,274.34928057115786,280.96599999999967,363.0,464.6399999999901,102145.90000000005,bb,0.0,0.0,4272.509999999995,2145.8999999999833
275,2019-04-04,286.78,287.46,286.01,287.18,392904,286.8645,184686,62.54319095465267,280.74399999999997,269.3709999999999,282.0163932862347,288.2554195372155,274.6715804627838,281.46349999999967,363.0,-196.02000000000743,102145.90000000005,bb,0.0,-0.0,4076.4899999999875,2145.8999999999833
276,2019-04-05,287.92,288.63,287.6,288.57,384258,288.2845,174829,63.822553962057285,281.07099999999997,269.4487999999999,282.57864154468854,288.3494748838411,276.07652511615817,282.2129999999996,363.0,413.8200000000157,102145.90000000005,bb,0.0,0.0,4490.310000000003,2145.8999999999833
277,2019-04-08,288.1,288.91,287.37,288.79,357945,288.206,158024,64.02676843312585,281.31666666666666,269.5394999999999,283.1044852070992,288.6230308598356,277.0869691401638,282.8549999999997,363.0,65.34000000000248,102145.90000000005,bb,0.0,0.0,4555.650000000006,2145.8999999999833
278,2019-04-09,287.72,288.08,286.7,287.31,476659,287.336,192714,63.23356648320846,281.603,269.6451999999999,283.5440580445183,289.148996245734,277.4290037542653,283.28899999999965,363.0,-137.93999999999835,102145.90000000005,bb,0.0,-0.0,4417.710000000007,2145.8999999999833
279,2019-04-10,287.77,288.39,287.31,288.29,355024,287.856,134075,63.29654492937985,281.91033333333337,269.7922999999999,283.9465287069451,289.67395604585056,277.6330439541489,283.6534999999997,363.0,18.149999999983493,102145.90000000005,bb,0.0,0.0,4435.859999999991,2145.8999999999833
280,2019-04-11,288.83,288.84,287.57,288.21,366706,288.1805,136363,64.64789530893634,282.2393333333334,269.9391999999999,284.4116212110456,290.35150837944263,277.7014916205568,284.0264999999997,363.0,384.7800000000008,102145.90000000005,bb,0.0,0.0,4820.639999999991,2145.8999999999833
281,2019-04-12,290.0,290.47,289.26,290.16,406923,289.9185,157964,66.09813888735835,282.55800000000005,270.1513999999999,284.94384776237456,291.11888207085985,277.8801179291396,284.4994999999997,363.0,424.7100000000058,102145.90000000005,bb,0.0,0.0,5245.349999999997,2145.8999999999833
282,2019-04-15,290.24,290.35,289.07,289.97,324903,289.713,137283,66.39579926026065,282.84600000000006,270.3358999999999,285.448243213577,291.8558361725789,278.01216382742047,284.9339999999997,363.0,87.1200000000033,102145.90000000005,bb,0.0,0.0,5332.47,2145.8999999999833
283,2019-04-16,290.95,291.01,289.5,290.16,342988,290.3455,139773,67.29013329229804,283.22600000000006,270.51489999999995,285.9722200503792,292.66746561494534,277.94453438505406,285.3059999999997,363.0,257.7299999999926,102145.90000000005,bb,0.0,0.0,5590.1999999999925,2145.8999999999833
284,2019-04-17,291.4,291.43,288.99,289.45,407430,289.8135,167518,67.86078614944344,283.6343333333334,270.7752,286.4891514741526,293.4355972216074,278.0994027783919,285.76749999999964,363.0,163.34999999999587,102145.90000000005,bb,0.0,0.0,5753.549999999988,2145.8999999999833
285,2019-04-18,290.1,290.32,288.66,290.02,382865,289.7285,155004,64.4420184670627,284.07666666666677,271.01759999999996,286.8330418099476,293.7495441997783,278.732455800221,286.24099999999964,363.0,-471.8999999999835,102145.90000000005,bb,0.0,-0.0,5281.650000000005,2145.8999999999833
286,2019-04-22,289.17,290.44,289.07,290.27,277097,289.9555,112551,62.08661830832949,284.6180000000001,271.2774999999999,287.0556092566193,294.0161153284336,279.0608846715657,286.53849999999966,363.0,-337.5900000000025,102145.90000000005,bb,0.0,-0.0,4944.060000000002,2145.8999999999833
287,2019-04-23,290.68,293.14,290.42,292.88,374552,292.204,157865,64.31578287718253,285.1320000000001,271.52649999999994,287.40078932741744,293.9271918594703,280.32980814052905,287.1284999999997,363.0,548.1299999999967,102145.90000000005,bb,0.0,0.0,5492.189999999999,2145.8999999999833
288,2019-04-24,292.77,293.16,292.07,292.23,317249,292.65,137693,67.13141761973598,285.58966666666674,271.79079999999993,287.91214272480624,294.32534344548424,281.109656554515,287.71749999999963,363.0,758.669999999991,102145.90000000005,bb,0.0,0.0,6250.85999999999,2145.8999999999833
289,2019-04-25,292.13,292.78,290.73,292.05,365229,292.017,164076,65.46636316993951,285.97800000000007,272.0161,288.3138434176818,294.40131428057555,282.1356857194238,288.2684999999997,363.0,-232.31999999999505,102145.90000000005,bb,0.0,-0.0,6018.5399999999945,2145.8999999999833
290,2019-04-26,292.1,293.49,291.24,293.41,351183,292.446,151621,65.38634155053211,286.3356666666667,272.2,288.674429758855,294.0160713173399,283.6959286826594,288.85599999999965,363.0,-10.889999999990096,102145.90000000005,bb,0.0,-0.0,6007.650000000004,2145.8999999999833
291,2019-04-29,293.51,294.45,293.41,293.87,273648,293.98,124572,67.3601779589527,286.76800000000003,272.39699999999993,289.1349602580117,294.033677617493,284.79032238250636,289.4119999999997,363.0,511.82999999998844,102145.90000000005,bb,0.0,0.0,6519.479999999992,2145.8999999999833
292,2019-04-30,293.49,294.34,291.92,294.02,438167,293.3265,176031,67.3028740115663,287.16600000000005,272.5293,289.5497259477248,294.26611902444745,285.43588097555187,289.85099999999966,363.0,-7.259999999993397,102145.90000000005,bb,0.0,-0.0,6512.219999999999,2145.8999999999833
293,2019-05-01,294.72,294.95,291.8,291.81,543869,293.736,246165,69.00958586193187,287.5396666666667,272.6928,290.04213300032245,294.82113712315214,285.7488628768472,290.2849999999997,363.0,446.4900000000066,102145.90000000005,bb,0.0,0.0,6958.710000000006,2145.8999999999833
294,2019-05-02,291.68,292.7,289.52,291.18,533735,291.0585,248462,60.75864339886231,287.8566666666667,272.9504,290.19812033362507,294.86389486230064,286.14210513769876,290.5029999999997,363.0,-1103.5200000000075,102145.90000000005,bb,0.0,-0.0,5855.189999999999,2145.8999999999833
295,2019-05-03,292.82,294.34,292.56,294.03,379405,293.568,172933,62.52719603932267,288.26300000000003,273.184,290.44782315899414,294.92254052803867,286.6874594719608,290.8049999999997,363.0,413.81999999999505,102145.90000000005,bb,0.0,0.0,6269.009999999994,2145.8999999999833
296,2019-05-06,289.25,293.31,288.9,292.82,599425,291.587,280189,54.43945063426025,288.46400000000006,273.44280000000003,290.33374476289947,294.8408086299809,286.90219137001844,290.8714999999997,363.0,-1295.9099999999976,102145.90000000005,bb,0.0,-0.0,4973.099999999997,2145.8999999999833
297,2019-05-07,290.15,290.81,285.81,287.93,1002689,287.988,457238,55.95141369426804,288.83966666666674,273.6677,290.31624526167093,294.75305490831255,287.19494509168675,290.97399999999965,363.0,326.69999999999175,102145.90000000005,bb,0.0,0.0,5299.799999999988,2145.8999999999833
298,2019-05-08,287.54,289.43,286.87,287.53,648616,288.2665,316183,50.804694589891994,289.0580000000001,273.86840000000007,290.0518409510356,294.7757348372776,287.1542651627217,290.96499999999963,363.0,-947.4299999999844,102145.90000000005,bb,0.0,-0.0,4352.370000000004,2145.8999999999833
299,2019-05-09,285.24,287.33,283.3,286.66,820745,285.431,391901,46.81052384242883,289.19566666666674,274.05570000000006,289.5935703842703,295.1940953668862,286.48290463311315,290.83849999999967,363.0,-834.9000000000042,102145.90000000005,bb,358.0,-0.0,3517.4700000000003,2145.8999999999833
300,2019-05-10,285.62,288.94,282.3,288.1,914019,285.5985,441347,47.52795938946312,289.37133333333344,274.2823000000001,289.2151351095779,295.5264950242358,285.8295049757635,290.67799999999966,363.0,137.93999999999835,102281.94000000005,bb,358.0,136.03999999999837,3655.4099999999985,2281.9399999999814
